Relocated,HasDebt,PayTuition,Gender,HasScholarship,X2,X4,X5,X8,X9,X10,X11,Dropout
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.4285714285714286,0.7288461538461546,-0.39130434782608703,-0.5757575757575757,-0.4,0.6916666666666667,0
1.0,-1.0,1.0,1.0,1.0,-0.4782608695652173,-0.6190476190476191,0.384615384615385,-0.4782608695652175,-0.5151515151515151,-0.4,0.3870967741935485,0
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.4782608695652175,-1.0,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.46153846153846145,-0.4782608695652175,-0.6363636363636364,-0.4,0.35483870967741926,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.13043478260869557,-0.04761904761904767,0.688811188811189,-0.13043478260869568,-0.21212121212121204,0.0,0.6483870967741934,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.7142857142857143,0.7307692307692306,-0.4782608695652175,-0.3333333333333335,-0.6,0.157258064516129,0
1.0,-1.0,1.0,-1.0,-1.0,0.21739130434782616,-0.14285714285714313,0.384615384615385,0.043478260869564966,0.2727272727272727,-0.19999999999999996,0.2701612903225805,0
1.0,-1.0,1.0,-1.0,1.0,-0.5652173913043478,-0.5238095238095238,0.6846153846153848,-0.5652173913043479,-0.6969696969696969,-0.5,0.5580645161290325,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.4285714285714286,0.4750000000000001,-0.30434782608695654,-0.4545454545454546,-0.30000000000000004,0.44999999999999996,0
1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.7142857142857143,0.2692307692307694,-0.5652173913043479,-0.4545454545454546,-0.8,0.2983870967741935,1
-1.0,-1.0,1.0,-1.0,-1.0,0.5652173913043481,0.7142857142857144,0.688259109311741,0.13043478260869557,-0.15151515151515138,0.30000000000000004,0.606699751861042,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.7142857142857149,-0.4782608695652175,-0.6363636363636364,-0.4,0.6559139784946235,0
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.4285714285714286,0.6565934065934069,-0.39130434782608703,-0.5151515151515151,-0.4,0.6209677419354838,0
1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.6190476190476191,0.3384615384615386,-0.5652173913043479,-0.3939393939393938,-0.7,0.39247311827957,0
1.0,-1.0,-1.0,-1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.4782608695652175,-1.0,-1.0,-1.0,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.8461538461538467,-0.4782608695652175,-0.5151515151515151,-0.4,0.7923387096774193,0
1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.33333333333333337,0.5540865384615385,-0.30434782608695654,-0.5151515151515151,-0.19999999999999996,0.5031653225806452,0
1.0,-1.0,-1.0,1.0,-1.0,-0.4782608695652173,-0.7142857142857143,0.384615384615385,-0.4782608695652175,-0.09090909090909105,-1.0,-1.0,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.5238095238095238,0.384615384615385,-0.4782608695652175,-0.5151515151515151,-0.4,0.306451612903226,1
1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.23809523809523814,0.37019230769230793,-0.4782608695652175,-0.5757575757575757,-0.4,0.39247311827957,0
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.5329670329670331,-0.4782608695652175,-0.6363636363636364,-0.4,0.6182795698924732,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.5576923076923084,-0.4782608695652175,-0.4545454545454546,-0.4,0.543010752688172,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.13043478260869557,-0.5238095238095238,0.3153846153846156,-0.13043478260869568,-0.3939393939393938,-0.4,0.4489247311827955,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.3153846153846156,-0.5652173913043479,-0.5757575757575757,-0.7,0.39247311827957,0
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.7142857142857143,0.34615384615384626,-0.4782608695652175,-0.21212121212121204,-0.6,0.16666666666666674,0
-1.0,-1.0,1.0,1.0,1.0,-0.30434782608695643,-0.23809523809523814,0.49293269230769265,-0.30434782608695654,-0.5151515151515151,-0.19999999999999996,0.46082661290322613,0
-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.7307692307692306,-0.4782608695652175,-0.5757575757575757,-0.4,0.4838709677419355,0
-1.0,-1.0,-1.0,-1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.3939393939393938,-1.0,-1.0,1
1.0,1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.7142857142857143,0.384615384615385,-0.4782608695652175,-0.6363636363636364,-0.8,0.41129032258064524,0
-1.0,-1.0,1.0,1.0,-1.0,0.04347826086956519,-0.7142857142857143,0.384615384615385,0.043478260869564966,-0.030303030303030387,-0.5,0.33225806451612905,1
1.0,-1.0,1.0,1.0,-1.0,0.04347826086956519,0.04761904761904767,0.6468531468531473,0.043478260869564966,-0.2727272727272727,0.09999999999999987,0.6730205278592374,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.7142857142857143,0.384615384615385,-0.4782608695652175,-0.21212121212121204,-0.8,0.35483870967741926,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.8095238095238095,0.384615384615385,-0.5652173913043479,-0.4545454545454546,-0.7,0.24193548387096775,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.4545454545454546,-0.6,0.49596774193548376,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.5238095238095238,0.453846153846154,-0.39130434782608703,-0.21212121212121204,-0.5,0.2701612903225805,0
1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.5238095238095238,0.4838461538461538,-0.39130434782608703,-0.5151515151515151,-0.5,0.4519354838709675,0
1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.33333333333333337,0.6158173076923079,-0.30434782608695654,-0.3333333333333335,-0.30000000000000004,0.5595161290322579,0
-1.0,-1.0,1.0,1.0,-1.0,-0.3913043478260869,-0.4285714285714286,0.4692307692307698,-0.30434782608695654,-0.3939393939393938,-0.30000000000000004,0.3491935483870967,0
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.28846153846153877,-0.4782608695652175,-0.3333333333333335,-0.6,0.33225806451612905,0
1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.9047619047619048,0.2692307692307694,-0.5652173913043479,-0.4545454545454546,-0.8,0.41129032258064524,0
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.384615384615385,-0.4782608695652175,-0.3939393939393938,-0.5,0.37365591397849474,1
-1.0,-1.0,1.0,1.0,-1.0,-0.13043478260869557,-0.5238095238095238,0.3153846153846156,-0.39130434782608703,-0.21212121212121204,-0.4,0.31720430107526876,1
1.0,1.0,-1.0,-1.0,-1.0,-0.4782608695652173,-0.8095238095238095,0.384615384615385,-0.4782608695652175,-0.15151515151515138,-0.7,0.31720430107526876,1
-1.0,-1.0,1.0,1.0,-1.0,-0.04347826086956508,0.04761904761904767,0.6993006993006998,-0.21739130434782628,-0.4545454545454546,-0.09999999999999998,0.7813620071684593,0
1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.4230769230769236,-0.4782608695652175,-0.6363636363636364,-0.4,0.35483870967741926,0
1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.33333333333333337,0.5824175824175823,-0.30434782608695654,-0.3333333333333335,-0.19999999999999996,0.6781524926686215,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.4782608695652175,-1.0,-1.0,-1.0,1
-1.0,1.0,-1.0,1.0,-1.0,-0.4782608695652173,-0.7142857142857143,0.5000000000000002,-0.13043478260869568,-0.15151515151515138,-0.4,0.29032258064516125,1
1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-1.0,-1.0,-1.0,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.9615384615384619,-0.4782608695652175,-0.5757575757575757,-0.4,0.8387096774193548,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.7142857142857143,0.46153846153846145,-0.5652173913043479,-0.6363636363636364,-0.6,0.43951612903225823,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.6298076923076927,-0.4782608695652175,-0.3939393939393938,-0.5,0.6370967741935483,0
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.7142857142857143,0.23076923076923106,-0.5652173913043479,-0.5757575757575757,-0.7,0.27956989247311825,1
1.0,1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.6538461538461544,-0.4782608695652175,-0.6363636363636364,-0.4,0.5994623655913978,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.6190476190476191,0.21153846153846168,-0.4782608695652175,-0.5151515151515151,-0.6,0.3266129032258065,0
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.5230769230769232,-0.5652173913043479,-0.6363636363636364,-0.5,0.674731182795699,0
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.5895054945054952,-0.30434782608695654,-0.5151515151515151,-0.19999999999999996,0.7612903225806451,0
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.36538461538461586,-0.4782608695652175,-0.6363636363636364,-0.4,0.37365591397849474,0
1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.33333333333333337,0.7206730769230771,-0.30434782608695654,-0.4545454545454546,-0.9,0.5241935483870968,1
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.6846153846153848,-0.5652173913043479,-0.6969696969696969,-0.5,0.7161290322580642,1
-1.0,-1.0,1.0,1.0,-1.0,-0.04347826086956508,0.04761904761904767,0.43706293706293753,-0.0434782608695653,0.030303030303030276,-0.19999999999999996,0.43951612903225823,0
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.6730769230769234,-0.4782608695652175,-0.6363636363636364,-0.4,0.6559139784946235,0
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.7142857142857143,0.4307692307692308,-0.5652173913043479,-0.5151515151515151,-0.5,0.2231182795698925,0
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.6190476190476191,0.1538461538461542,-0.5652173913043479,-0.5151515151515151,-0.9,0.8064516129032258,0
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.6190476190476191,0.4711538461538467,-0.5652173913043479,-0.5757575757575757,-0.5,0.6182795698924732,0
1.0,-1.0,-1.0,1.0,-1.0,-0.5652173913043478,-0.8095238095238095,0.4423076923076925,-0.5652173913043479,-0.21212121212121204,-0.9,0.24193548387096775,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.5510989010989007,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.5548387096774194,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.5238095238095238,0.453846153846154,-0.4782608695652175,-0.5151515151515151,-0.5,0.2870967741935484,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5769230769230773,-0.4782608695652175,-0.6363636363636364,-0.5,0.5806451612903225,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.5576923076923084,-0.4782608695652175,-0.5151515151515151,-0.5,0.4451612903225808,1
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.6190476190476191,0.21153846153846168,-0.5652173913043479,-0.6363636363636364,-0.5,0.35483870967741926,0
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.46153846153846145,-0.4782608695652175,-0.5757575757575757,-0.4,0.48655913978494625,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.5238095238095238,0.5576923076923084,-0.4782608695652175,-0.6363636363636364,-0.4,0.5806451612903225,0
1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.23809523809523814,0.7179326923076927,-0.30434782608695654,-0.5151515151515151,-0.19999999999999996,0.6809879032258064,0
-1.0,1.0,-1.0,-1.0,-1.0,-0.5652173913043478,-0.9047619047619048,0.5000000000000002,-0.5652173913043479,-0.6969696969696969,-1.0,-1.0,1
1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.4307692307692308,-0.5652173913043479,-0.6969696969696969,-0.5,0.6483870967741934,0
1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.6190476190476191,0.23076923076923106,-0.5652173913043479,-0.3333333333333335,-0.8,0.35483870967741926,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.9047619047619048,0.1538461538461542,-0.4782608695652175,-0.6363636363636364,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.6190476190476191,0.3269230769230771,-0.4782608695652175,-0.030303030303030387,-0.8,0.185483870967742,1
-1.0,1.0,-1.0,-1.0,-1.0,-0.4782608695652173,-0.7142857142857143,0.35576923076923106,-0.4782608695652175,-0.15151515151515138,-0.7,0.16666666666666674,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.6153846153846154,-0.4782608695652175,-0.6363636363636364,-0.4,0.5053763440860215,0
1.0,-1.0,1.0,1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.3125000000000002,-0.4782608695652175,-0.6363636363636364,-0.5,0.5580645161290325,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.34615384615384626,-0.4782608695652175,-0.3939393939393938,-0.6,0.38306451612903203,0
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.6190476190476191,0.4423076923076925,-0.4782608695652175,-0.5151515151515151,-0.6,0.49596774193548376,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.8095238095238095,0.24038461538461542,-0.39130434782608703,-0.4545454545454546,-1.0,-1.0,1
-1.0,-1.0,-1.0,1.0,-1.0,-0.4782608695652173,-0.5238095238095238,0.3384615384615386,-0.4782608695652175,-0.3333333333333335,-0.6,0.467741935483871,1
-1.0,-1.0,1.0,1.0,-1.0,-0.3913043478260869,-0.5238095238095238,0.3961538461538463,-0.39130434782608703,-0.3939393939393938,-0.5,0.42258064516129035,1
-1.0,1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.23809523809523814,0.6618269230769229,-0.30434782608695654,-0.4545454545454546,-0.19999999999999996,0.6260887096774193,0
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.8230769230769235,-0.5652173913043479,-0.5757575757575757,-0.5,0.6451612903225805,1
-1.0,-1.0,-1.0,-1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.4782608695652175,-1.0,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.3990384615384617,-0.4782608695652175,-0.5757575757575757,-0.4,0.6290322580645162,0
-1.0,-1.0,1.0,1.0,-1.0,0.130434782608696,-0.33333333333333337,0.18681318681318704,-0.0434782608695653,-0.21212121212121204,-0.5,0.1967741935483871,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5769230769230773,-0.4782608695652175,-0.4545454545454546,-0.4,0.39247311827957,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.5626373626373633,-0.30434782608695654,-0.4545454545454546,-0.19999999999999996,0.6057347670250892,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.6190476190476191,0.5288461538461542,-0.4782608695652175,-0.3333333333333335,-0.5,0.33225806451612905,0
1.0,1.0,-1.0,-1.0,1.0,-0.3913043478260869,-0.9047619047619048,0.8461538461538467,-0.39130434782608703,-0.2727272727272727,-1.0,-1.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-0.5652173913043478,-0.7142857142857143,0.6923076923076925,-0.5652173913043479,-0.5757575757575757,-0.8,0.467741935483871,1
1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.4285714285714286,0.4258241758241761,-0.30434782608695654,-0.4545454545454546,-0.30000000000000004,0.467741935483871,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.5238095238095238,0.5230769230769232,-0.4782608695652175,-0.4545454545454546,-0.5,0.6182795698924732,0
1.0,-1.0,-1.0,1.0,-1.0,-0.7391304347826086,-0.7142857142857143,0.4230769230769236,-0.8260869565217391,-0.8787878787878788,-0.8,0.24193548387096775,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.9047619047619048,0.2692307692307694,-0.5652173913043479,-0.6969696969696969,-1.0,-1.0,1
-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.4782608695652175,-1.0,-1.0,-1.0,1
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.6190476190476191,0.4423076923076925,-0.4782608695652175,-0.2727272727272727,-0.9,0.12903225806451601,0
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5923076923076924,-0.4782608695652175,-0.5757575757575757,-0.4,0.4838709677419355,0
1.0,-1.0,1.0,1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.5769230769230773,-0.4782608695652175,-0.5757575757575757,-0.5,0.490322580645161,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.7142857142857143,0.34615384615384626,-0.4782608695652175,-0.3333333333333335,-0.5,0.538306451612903,0
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.8095238095238095,0.6538461538461544,-0.5652173913043479,-0.3939393939393938,-0.8,0.41129032258064524,0
-1.0,-1.0,1.0,-1.0,1.0,-0.30434782608695643,-0.33333333333333337,0.4759340659340663,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.4441935483870969,0
-1.0,-1.0,1.0,1.0,1.0,-0.5652173913043478,-0.5238095238095238,0.4307692307692308,-0.5652173913043479,-0.6969696969696969,-0.6,0.2137096774193552,0
1.0,-1.0,-1.0,1.0,-1.0,-0.6521739130434783,-1.0,-1.0,-0.4782608695652175,-1.0,-1.0,-1.0,1
-1.0,-1.0,-1.0,-1.0,-1.0,-0.3913043478260869,-0.5238095238095238,0.4561538461538459,-0.39130434782608703,-0.3333333333333335,-0.7,0.5994623655913978,1
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.6923076923076925,-0.4782608695652175,-0.2727272727272727,-0.4,0.6559139784946235,0
-1.0,-1.0,1.0,1.0,-1.0,-0.21739130434782605,-0.23809523809523814,0.384615384615385,-0.39130434782608703,-0.5151515151515151,-0.30000000000000004,0.306451612903226,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.6648351648351651,-0.4782608695652175,-0.5151515151515151,-0.4,0.6935483870967742,0
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.8028846153846159,-0.4782608695652175,-0.5151515151515151,-0.4,0.7903225806451615,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5164835164835169,-0.4782608695652175,-0.4545454545454546,-0.4,0.37365591397849474,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.6190476190476191,0.2980769230769236,-0.4782608695652175,-0.21212121212121204,-0.8,0.41129032258064524,1
-1.0,-1.0,1.0,1.0,-1.0,-0.3913043478260869,-1.0,-1.0,-0.39130434782608703,-0.5757575757575757,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.8095238095238095,0.3269230769230771,-0.5652173913043479,-0.3333333333333335,-0.7,0.6182795698924732,0
1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.4285714285714286,0.423846153846154,-0.30434782608695654,-0.4545454545454546,-0.19999999999999996,0.46985887096774204,0
-1.0,-1.0,1.0,-1.0,1.0,-0.3913043478260869,-0.33333333333333337,0.5807692307692309,-0.30434782608695654,-0.4545454545454546,-0.30000000000000004,0.6564516129032263,0
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.5609890109890112,-0.30434782608695654,-0.4545454545454546,-0.19999999999999996,0.6546594982078853,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.7142857142857143,0.34615384615384626,-0.4782608695652175,-0.5151515151515151,-0.5,0.35483870967741926,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.9047619047619048,0.24038461538461542,-0.39130434782608703,-0.3939393939393938,-0.9,0.12903225806451601,1
-1.0,-1.0,1.0,1.0,1.0,-0.3913043478260869,-0.4285714285714286,0.4456043956043958,-0.39130434782608703,-0.3939393939393938,-0.4,0.40188172043010706,0
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.6969696969696969,-1.0,-1.0,1
1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.8994082840236688,-0.4782608695652175,-0.5151515151515151,-0.4,0.5665322580645162,0
1.0,-1.0,-1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-1.0,-1.0,-1.0,1
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5384615384615388,-0.4782608695652175,-0.6363636363636364,-0.4,0.6559139784946235,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.7692307692307696,-0.5652173913043479,-0.6363636363636364,-0.5,0.7387096774193549,1
-1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.6190476190476191,0.1826923076923077,-0.30434782608695654,0.09090909090909083,-0.5,0.26451612903225796,1
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.4807692307692313,-0.4782608695652175,-0.5151515151515151,-0.5,0.2870967741935484,0
1.0,-1.0,1.0,-1.0,1.0,-0.30434782608695643,-0.33333333333333337,0.46472527472527503,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.433225806451613,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.4038461538461542,-0.4782608695652175,-0.6363636363636364,-0.4,0.41129032258064524,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.7142857142857149,-0.4782608695652175,-0.3939393939393938,-0.5,0.5354838709677419,0
-1.0,-1.0,1.0,-1.0,1.0,-0.5652173913043478,-0.5238095238095238,0.5230769230769232,-0.5652173913043479,-0.21212121212121204,-0.5,0.6258064516129032,0
-1.0,-1.0,1.0,1.0,-1.0,0.8260869565217392,0.9999999999999998,0.4395604395604398,0.652173913043478,0.15151515151515138,0.9000000000000001,0.37860780984719833,0
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.5238095238095238,0.2692307692307694,-0.4782608695652175,-0.4545454545454546,-0.5,0.37365591397849474,0
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.4230769230769236,-0.4782608695652175,-0.5757575757575757,-0.4,0.5161290322580645,0
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-1.0,-1.0,-1.0,1
1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.5769230769230773,-0.4782608695652175,-0.6363636363636364,-0.4,0.5241935483870968,0
1.0,-1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.6923076923076925,-0.4782608695652175,-0.6363636363636364,-0.4,0.48655913978494625,0
1.0,-1.0,1.0,-1.0,-1.0,-0.30434782608695643,-0.33333333333333337,0.489615384615385,-0.30434782608695654,-0.5151515151515151,-0.30000000000000004,0.45758064516129027,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.5238095238095238,0.6346153846153848,-0.5652173913043479,-0.6363636363636364,-0.6,0.3266129032258065,0
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.7115384615384619,-0.4782608695652175,-0.5757575757575757,-0.4,0.41935483870967727,0
1.0,-1.0,-1.0,1.0,-1.0,-0.4782608695652173,-1.0,-1.0,-0.4782608695652175,-1.0,-1.0,-1.0,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.04347826086956508,-0.14285714285714313,0.4487179487179489,-0.21739130434782628,-0.15151515151515138,-0.19999999999999996,0.2544802867383511,0
-1.0,-1.0,1.0,1.0,-1.0,-0.3913043478260869,-0.8095238095238095,0.384615384615385,-0.21739130434782628,-0.3939393939393938,-0.30000000000000004,0.37096774193548376,1
-1.0,-1.0,1.0,-1.0,1.0,-0.4782608695652173,-0.4285714285714286,0.6318681318681321,-0.4782608695652175,-0.6363636363636364,-0.4,0.6935483870967742,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.8095238095238095,0.6730769230769234,-0.5652173913043479,-0.5757575757575757,-0.6,0.2701612903225805,0
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.6190476190476191,0.384615384615385,-0.5652173913043479,-0.3939393939393938,-0.8,0.24193548387096775,0
1.0,-1.0,1.0,1.0,-1.0,-0.5652173913043478,-0.8095238095238095,0.21153846153846168,-0.5652173913043479,-0.3333333333333335,-0.6,0.38306451612903203,0
1.0,1.0,1.0,-1.0,-1.0,-0.4782608695652173,-0.4285714285714286,0.46153846153846145,-0.4782608695652175,-0.5757575757575757,-0.4,0.33602150537634423,0
-1.0,-1.0,1.0,1.0,-1.0,-0.4782608695652173,-0.6190476190476191,0.41346153846153877,-0.4782608695652175,-0.3939393939393938,-0.7,0.43010752688172027,0
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-0.7142857142857143,0.384615384615385,-0.5652173913043479,-0.5757575757575757,-0.6,0.5241935483870968,0
1.0,-1.0,1.0,-1.0,-1.0,-0.3913043478260869,-0.33333333333333337,0.4917788461538466,-0.30434782608695654,-0.5151515151515151,-0.19999999999999996,0.5877016129032258,1
-1.0,-1.0,1.0,-1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-1.0,-1.0,-1.0,1
-1.0,1.0,-1.0,1.0,-1.0,-0.5652173913043478,-1.0,-1.0,-0.5652173913043479,-0.6969696969696969,-1.0,-1.0,1
